time;latitude;longitude;HSW
2023-05-17T18:00:00;-6.31;112.27;0.5
2023-05-18T00:00:00;-6.21;111.8;0.42
2023-05-18T00:00:00;-6.22;112.04;0.39
2023-05-18T00:00:00;-6.26;112.2;0.53
2023-05-18T00:00:00;-6.31;112.27;0.53
2023-05-18T06:00:00;-6.21;111.8;0.35
2023-05-18T06:00:00;-6.22;112.04;0.35
2023-05-18T06:00:00;-6.26;112.2;0.48
2023-05-18T06:00:00;-6.31;112.27;0.48
2023-05-18T12:00:00;-6.21;111.8;0.29
2023-05-18T12:00:00;-6.22;112.04;0.34
2023-05-18T12:00:00;-6.26;112.2;0.41
2023-05-18T12:00:00;-6.31;112.27;0.45
2023-05-18T18:00:00;-6.21;111.8;0.42
2023-05-18T18:00:00;-6.22;112.04;0.42
2023-05-18T18:00:00;-6.26;112.2;0.45
2023-05-18T18:00:00;-6.31;112.27;0.48
2023-05-19T00:00:00;-6.21;111.8;0.5
2023-05-19T00:00:00;-6.22;112.04;0.48
2023-05-19T00:00:00;-6.26;112.2;0.57
2023-05-19T00:00:00;-6.31;112.27;0.63
2023-05-19T06:00:00;-6.21;111.8;0.45
2023-05-19T06:00:00;-6.22;112.04;0.53
2023-05-19T06:00:00;-6.26;112.2;0.59
2023-05-19T06:00:00;-6.31;112.27;0.66
2023-05-19T12:00:00;-6.21;111.8;0.47
2023-05-19T12:00:00;-6.22;112.04;0.5
2023-05-19T12:00:00;-6.26;112.2;0.59
2023-05-19T12:00:00;-6.31;112.27;0.63
2023-05-19T18:00:00;-6.21;111.8;0.5
2023-05-19T18:00:00;-6.22;112.04;0.55
2023-05-19T18:00:00;-6.26;112.2;0.61
2023-05-19T18:00:00;-6.31;112.27;0.62
2023-05-20T00:00:00;-6.21;111.8;0.48
2023-05-20T00:00:00;-6.22;112.04;0.53
2023-05-20T00:00:00;-6.26;112.2;0.63
2023-05-20T00:00:00;-6.31;112.27;0.71
2023-05-20T06:00:00;-6.21;111.8;0.5
2023-05-20T06:00:00;-6.22;112.04;0.62
2023-05-20T06:00:00;-6.26;112.2;0.69
2023-05-20T06:00:00;-6.31;112.27;0.83
2023-05-20T12:00:00;-6.21;111.8;0.59
2023-05-20T12:00:00;-6.22;112.04;0.66
2023-05-20T12:00:00;-6.26;112.2;0.72
2023-05-20T12:00:00;-6.31;112.27;0.82
2023-05-20T18:00:00;-6.21;111.8;0.71
2023-05-20T18:00:00;-6.22;112.04;0.74
2023-05-20T18:00:00;-6.26;112.2;0.78
2023-05-20T18:00:00;-6.31;112.27;0.79
2023-05-21T00:00:00;-6.21;111.8;0.71
2023-05-21T00:00:00;-6.22;112.04;0.81
2023-05-21T00:00:00;-6.26;112.2;0.78
2023-05-21T00:00:00;-6.31;112.27;0.87
2023-05-21T06:00:00;-6.21;111.8;0.78
2023-05-21T06:00:00;-6.22;112.04;0.88
2023-05-21T06:00:00;-6.26;112.2;0.96
2023-05-21T06:00:00;-6.31;112.27;1.1
2023-05-21T12:00:00;-6.21;111.8;0.75
2023-05-21T12:00:00;-6.22;112.04;0.76
2023-05-21T12:00:00;-6.26;112.2;0.91
2023-05-21T12:00:00;-6.31;112.27;0.9
2023-05-21T18:00:00;-6.21;111.8;0.75
2023-05-21T18:00:00;-6.22;112.04;0.78
2023-05-21T18:00:00;-6.26;112.2;0.82
2023-05-21T18:00:00;-6.31;112.27;0.87
2023-05-22T00:00:00;-6.21;111.8;0.71
2023-05-22T00:00:00;-6.22;112.04;0.77
2023-05-22T00:00:00;-6.26;112.2;0.85
2023-05-22T00:00:00;-6.31;112.27;0.90
2023-05-22T06:00:00;-6.21;111.8;0.74
2023-05-22T06:00:00;-6.22;112.04;0.84
2023-05-22T06:00:00;-6.26;112.2;0.96
2023-05-22T06:00:00;-6.31;112.27;1.02
2023-05-22T12:00:00;-6.21;111.8;0.72
2023-05-22T12:00:00;-6.22;112.04;0.74
2023-05-22T12:00:00;-6.26;112.2;0.85
2023-05-22T12:00:00;-6.31;112.27;0.84
2023-05-22T18:00:00;-6.21;111.8;0.69
2023-05-22T18:00:00;-6.22;112.04;0.7
2023-05-22T18:00:00;-6.26;112.2;0.72
2023-05-22T18:00:00;-6.31;112.27;0.72
2023-05-23T00:00:00;-6.21;111.8;0.66
2023-05-23T00:00:00;-6.22;112.04;0.68
2023-05-23T00:00:00;-6.26;112.2;0.71
2023-05-23T00:00:00;-6.31;112.27;0.77
2023-05-23T06:00:00;-6.21;111.8;0.63
2023-05-23T06:00:00;-6.22;112.04;0.66
2023-05-23T06:00:00;-6.26;112.2;0.75
2023-05-23T06:00:00;-6.31;112.27;0.78
2023-05-23T12:00:00;-6.21;111.8;0.62
2023-05-23T12:00:00;-6.22;112.04;0.62
2023-05-23T12:00:00;-6.26;112.2;0.7
2023-05-23T12:00:00;-6.31;112.27;0.68
2023-05-23T18:00:00;-6.21;111.8;0.66
2023-05-23T18:00:00;-6.22;112.04;0.62
2023-05-23T18:00:00;-6.26;112.2;0.65
2023-05-23T18:00:00;-6.31;112.27;0.61
2023-05-24T00:00:00;-6.21;111.8;0.61
2023-05-24T00:00:00;-6.22;112.04;0.55
2023-05-24T00:00:00;-6.26;112.2;0.63
2023-05-24T00:00:00;-6.31;112.27;0.58
2023-05-24T06:00:00;-6.21;111.8;0.52
2023-05-24T06:00:00;-6.22;112.04;0.53
2023-05-24T06:00:00;-6.26;112.2;0.65
2023-05-24T06:00:00;-6.31;112.27;0.66
2023-05-24T12:00:00;-6.21;111.8;0.51
2023-05-24T12:00:00;-6.22;112.04;0.53
2023-05-24T12:00:00;-6.26;112.2;0.61
2023-05-24T12:00:00;-6.31;112.27;0.63
2023-05-24T18:00:00;-6.21;111.8;0.62
2023-05-24T18:00:00;-6.22;112.04;0.59
2023-05-24T18:00:00;-6.26;112.2;0.65
2023-05-24T18:00:00;-6.31;112.27;0.65
2023-05-25T00:00:00;-6.21;111.8;0.61
2023-05-25T00:00:00;-6.22;112.04;0.59
2023-05-25T00:00:00;-6.26;112.2;0.76
2023-05-25T00:00:00;-6.31;112.27;0.76
2023-05-25T06:00:00;-6.21;111.8;0.55
2023-05-25T06:00:00;-6.22;112.04;0.65
2023-05-25T06:00:00;-6.26;112.2;0.76
2023-05-25T06:00:00;-6.31;112.27;0.84
2023-05-25T12:00:00;-6.21;111.8;0.68
2023-05-25T12:00:00;-6.22;112.04;0.78
2023-05-25T12:00:00;-6.26;112.2;0.79
2023-05-25T12:00:00;-6.31;112.27;0.88
2023-05-25T18:00:00;-6.21;111.8;0.74
2023-05-25T18:00:00;-6.22;112.04;0.76
2023-05-25T18:00:00;-6.26;112.2;0.83
2023-05-25T18:00:00;-6.31;112.27;0.83
2023-05-26T00:00:00;-6.21;111.8;0.7
2023-05-26T00:00:00;-6.22;112.04;0.7
2023-05-26T00:00:00;-6.26;112.2;0.88
2023-05-26T00:00:00;-6.31;112.27;0.87
2023-05-26T06:00:00;-6.21;111.8;0.65
2023-05-26T06:00:00;-6.22;112.04;0.71
2023-05-26T06:00:00;-6.26;112.2;0.9
2023-05-26T06:00:00;-6.31;112.27;0.98
2023-05-26T12:00:00;-6.21;111.8;0.68
2023-05-26T12:00:00;-6.22;112.04;0.71
2023-05-26T12:00:00;-6.26;112.2;0.85
2023-05-26T12:00:00;-6.31;112.27;0.84
2023-05-26T18:00:00;-6.21;111.8;0.69
2023-05-26T18:00:00;-6.22;112.04;0.66
2023-05-26T18:00:00;-6.26;112.2;0.77
2023-05-26T18:00:00;-6.31;112.27;0.81
2023-05-27T00:00:00;-6.21;111.8;0.66
2023-05-27T00:00:00;-6.22;112.04;0.71
2023-05-27T00:00:00;-6.26;112.2;0.79
2023-05-27T00:00:00;-6.31;112.27;0.88
2023-05-27T06:00:00;-6.21;111.8;0.64
2023-05-27T06:00:00;-6.22;112.04;0.71
2023-05-27T06:00:00;-6.26;112.2;0.81
2023-05-27T06:00:00;-6.31;112.27;0.93
2023-05-27T12:00:00;-6.21;111.8;0.64
2023-05-27T12:00:00;-6.22;112.04;0.65
2023-05-27T12:00:00;-6.26;112.2;0.77
2023-05-27T12:00:00;-6.31;112.27;0.81
2023-05-27T18:00:00;-6.21;111.8;0.64
2023-05-27T18:00:00;-6.22;112.04;0.58
2023-05-27T18:00:00;-6.26;112.2;0.71
2023-05-27T18:00:00;-6.31;112.27;0.69
2023-05-28T00:00:00;-6.21;111.8;0.59
2023-05-28T00:00:00;-6.22;112.04;0.71
2023-05-28T00:00:00;-6.26;112.2;0.7
2023-05-28T00:00:00;-6.31;112.27;0.79
2023-05-28T06:00:00;-6.21;111.8;0.64
2023-05-28T06:00:00;-6.22;112.04;0.76
2023-05-28T06:00:00;-6.26;112.2;0.85
2023-05-28T06:00:00;-6.31;112.27;0.98
2023-05-28T12:00:00;-6.21;111.8;0.65
2023-05-28T12:00:00;-6.22;112.04;0.7
2023-05-28T12:00:00;-6.26;112.2;0.84
2023-05-28T12:00:00;-6.31;112.27;0.87
2023-05-28T18:00:00;-6.21;111.8;0.71
2023-05-28T18:00:00;-6.22;112.04;0.7
2023-05-28T18:00:00;-6.26;112.2;0.76
2023-05-28T18:00:00;-6.31;112.27;0.78
2023-05-29T00:00:00;-6.21;111.8;0.68
2023-05-29T00:00:00;-6.22;112.04;0.66
2023-05-29T00:00:00;-6.26;112.2;0.81
2023-05-29T00:00:00;-6.31;112.27;0.82
2023-05-29T06:00:00;-6.21;111.8;0.69
2023-05-29T06:00:00;-6.22;112.04;0.76
2023-05-29T06:00:00;-6.26;112.2;0.85
2023-05-29T06:00:00;-6.31;112.27;0.85
2023-05-29T12:00:00;-6.21;111.8;0.65
2023-05-29T12:00:00;-6.22;112.04;0.68
2023-05-29T12:00:00;-6.26;112.2;0.77
2023-05-29T12:00:00;-6.31;112.27;0.76
2023-05-29T18:00:00;-6.21;111.8;0.78
2023-05-29T18:00:00;-6.22;112.04;0.74
2023-05-29T18:00:00;-6.26;112.2;0.81
2023-05-29T18:00:00;-6.31;112.27;0.75
2023-05-30T00:00:00;-6.21;111.8;0.84
2023-05-30T00:00:00;-6.22;112.04;0.85
2023-05-30T00:00:00;-6.26;112.2;0.96
2023-05-30T00:00:00;-6.31;112.27;0.89
2023-05-30T06:00:00;-6.21;111.8;0.84
2023-05-30T06:00:00;-6.22;112.04;0.82
2023-05-30T06:00:00;-6.26;112.2;0.89
2023-05-30T06:00:00;-6.31;112.27;0.84
2023-05-30T12:00:00;-6.21;111.8;0.72
2023-05-30T12:00:00;-6.22;112.04;0.72
2023-05-30T12:00:00;-6.26;112.2;0.78
2023-05-30T12:00:00;-6.31;112.27;0.79
2023-05-30T18:00:00;-6.21;111.8;0.68
2023-05-30T18:00:00;-6.22;112.04;0.66
2023-05-30T18:00:00;-6.26;112.2;0.72
2023-05-30T18:00:00;-6.31;112.27;0.76
2023-05-31T00:00:00;-6.21;111.8;0.66
2023-05-31T00:00:00;-6.22;112.04;0.7
2023-05-31T00:00:00;-6.26;112.2;0.76
2023-05-31T00:00:00;-6.31;112.27;0.78
2023-05-31T06:00:00;-6.21;111.8;0.7
2023-05-31T06:00:00;-6.22;112.04;0.76
2023-05-31T06:00:00;-6.26;112.2;0.84
2023-05-31T06:00:00;-6.31;112.27;0.89
2023-05-31T12:00:00;-6.21;111.8;0.79
2023-05-31T12:00:00;-6.22;112.04;0.84
2023-05-31T12:00:00;-6.26;112.2;0.9
2023-05-31T12:00:00;-6.31;112.27;0.91
2023-05-31T18:00:00;-6.21;111.8;0.82
2023-05-31T18:00:00;-6.22;112.04;0.79
2023-05-31T18:00:00;-6.26;112.2;0.88
2023-05-31T18:00:00;-6.31;112.27;0.88
2023-06-01T00:00:00;-6.21;111.8;0.71
2023-06-01T00:00:00;-6.22;112.04;0.75
2023-06-01T00:00:00;-6.26;112.2;0.9
2023-06-01T00:00:00;-6.31;112.27;0.89
2023-06-01T06:00:00;-6.21;111.8;0.64
2023-06-01T06:00:00;-6.22;112.04;0.69
2023-06-01T06:00:00;-6.26;112.2;0.88
2023-06-01T06:00:00;-6.31;112.27;0.91
2023-06-01T12:00:00;-6.21;111.8;0.63
2023-06-01T12:00:00;-6.22;112.04;0.65
2023-06-01T12:00:00;-6.26;112.2;0.81
2023-06-01T12:00:00;-6.31;112.27;0.82
2023-06-01T18:00:00;-6.21;111.8;0.64
2023-06-01T18:00:00;-6.22;112.04;0.64
2023-06-01T18:00:00;-6.26;112.2;0.74
2023-06-01T18:00:00;-6.31;112.27;0.77
2023-06-02T00:00:00;-6.21;111.8;0.59
2023-06-02T00:00:00;-6.22;112.04;0.59
2023-06-02T00:00:00;-6.26;112.2;0.71
2023-06-02T00:00:00;-6.31;112.27;0.78
2023-06-02T06:00:00;-6.21;111.8;0.0
2023-06-02T06:00:00;-6.22;112.04;0.0
2023-06-02T06:00:00;-6.26;112.2;0.0
2023-06-02T06:00:00;-6.31;112.27;0.0
2023-06-02T12:00:00;-6.21;111.8;0.45
2023-06-02T12:00:00;-6.22;112.04;0.61
2023-06-02T12:00:00;-6.26;112.2;0.57
2023-06-02T12:00:00;-6.31;112.27;0.64
2023-06-02T18:00:00;-6.21;111.8;0.74
2023-06-02T18:00:00;-6.22;112.04;0.9
2023-06-02T18:00:00;-6.26;112.2;0.96
2023-06-02T18:00:00;-6.31;112.27;1.06
2023-06-03T00:00:00;-6.21;111.8;0.87
2023-06-03T00:00:00;-6.22;112.04;0.97
2023-06-03T00:00:00;-6.26;112.2;1.14
2023-06-03T00:00:00;-6.31;112.27;1.17
2023-06-03T06:00:00;-6.21;111.8;0.78
2023-06-03T06:00:00;-6.22;112.04;0.75
2023-06-03T06:00:00;-6.26;112.2;1.02
2023-06-03T06:00:00;-6.31;112.27;1.03
2023-06-03T12:00:00;-6.21;111.8;0.71
2023-06-03T12:00:00;-6.22;112.04;0.75
2023-06-03T12:00:00;-6.26;112.2;0.87
2023-06-03T12:00:00;-6.31;112.27;0.89
2023-06-03T18:00:00;-6.21;111.8;0.72
2023-06-03T18:00:00;-6.22;112.04;0.77
2023-06-03T18:00:00;-6.26;112.2;0.84
2023-06-03T18:00:00;-6.31;112.27;0.89
2023-06-04T00:00:00;-6.21;111.8;0.72
2023-06-04T00:00:00;-6.22;112.04;0.74
2023-06-04T00:00:00;-6.26;112.2;0.91
2023-06-04T00:00:00;-6.31;112.27;0.95
2023-06-04T06:00:00;-6.21;111.8;0.65
2023-06-04T06:00:00;-6.22;112.04;0.7
2023-06-04T06:00:00;-6.26;112.2;0.87
2023-06-04T06:00:00;-6.31;112.27;0.93
2023-06-04T12:00:00;-6.21;111.8;0.63
2023-06-04T12:00:00;-6.22;112.04;0.62
2023-06-04T12:00:00;-6.26;112.2;0.77
2023-06-04T12:00:00;-6.31;112.27;0.78
2023-06-04T18:00:00;-6.21;111.8;0.55
2023-06-04T18:00:00;-6.22;112.04;0.55
2023-06-04T18:00:00;-6.26;112.2;0.65
2023-06-04T18:00:00;-6.31;112.27;0.66
2023-06-05T00:00:00;-6.21;111.8;0.48
2023-06-05T00:00:00;-6.22;112.04;0.48
2023-06-05T00:00:00;-6.26;112.2;0.56
2023-06-05T00:00:00;-6.31;112.27;0.62
2023-06-05T06:00:00;-6.21;111.8;0.44
2023-06-05T06:00:00;-6.22;112.04;0.47
2023-06-05T06:00:00;-6.26;112.2;0.53
2023-06-05T06:00:00;-6.31;112.27;0.64
2023-06-05T12:00:00;-6.21;111.8;0.45
2023-06-05T12:00:00;-6.22;112.04;0.5
2023-06-05T12:00:00;-6.26;112.2;0.59
2023-06-05T12:00:00;-6.31;112.27;0.66
2023-06-05T18:00:00;-6.21;111.8;0.51
2023-06-05T18:00:00;-6.22;112.04;0.51
2023-06-05T18:00:00;-6.26;112.2;0.59
2023-06-05T18:00:00;-6.31;112.27;0.63
2023-06-06T00:00:00;-6.21;111.8;0.52
2023-06-06T00:00:00;-6.22;112.04;0.53
2023-06-06T00:00:00;-6.26;112.2;0.64
2023-06-06T00:00:00;-6.31;112.27;0.69
2023-06-06T06:00:00;-6.21;111.8;0.48
2023-06-06T06:00:00;-6.22;112.04;0.55
2023-06-06T06:00:00;-6.26;112.2;0.71
2023-06-06T06:00:00;-6.31;112.27;0.83
2023-06-06T12:00:00;-6.21;111.8;0.58
2023-06-06T12:00:00;-6.22;112.04;0.71
2023-06-06T12:00:00;-6.26;112.2;0.78
2023-06-06T12:00:00;-6.31;112.27;0.85
2023-06-06T18:00:00;-6.21;111.8;0.7
2023-06-06T18:00:00;-6.22;112.04;0.77
2023-06-06T18:00:00;-6.26;112.2;0.84
2023-06-06T18:00:00;-6.31;112.27;0.89
2023-06-07T00:00:00;-6.21;111.8;0.68
2023-06-07T00:00:00;-6.22;112.04;0.75
2023-06-07T00:00:00;-6.26;112.2;0.91
2023-06-07T00:00:00;-6.31;112.27;1.09
2023-06-07T06:00:00;-6.21;111.8;0.66
2023-06-07T06:00:00;-6.22;112.04;0.75
2023-06-07T06:00:00;-6.26;112.2;0.96
2023-06-07T06:00:00;-6.31;112.27;1.07
2023-06-07T12:00:00;-6.21;111.8;1.12
2023-06-07T12:00:00;-6.22;112.04;1.23
2023-06-07T12:00:00;-6.26;112.2;1.24
2023-06-07T12:00:00;-6.31;112.27;1.3
2023-06-07T18:00:00;-6.21;111.8;1.18
2023-06-07T18:00:00;-6.22;112.04;1.20
2023-06-07T18:00:00;-6.26;112.2;1.31
2023-06-07T18:00:00;-6.31;112.27;1.35
2023-06-08T00:00:00;-6.21;111.8;1.12
2023-06-08T00:00:00;-6.22;112.04;1.18
2023-06-08T00:00:00;-6.26;112.2;1.31
2023-06-08T00:00:00;-6.31;112.27;1.33
2023-06-08T06:00:00;-6.21;111.8;1.03
2023-06-08T06:00:00;-6.22;112.04;1.07
2023-06-08T06:00:00;-6.26;112.2;1.3
2023-06-08T06:00:00;-6.31;112.27;1.33
2023-06-08T12:00:00;-6.21;111.8;1.0
2023-06-08T12:00:00;-6.22;112.04;1.01
2023-06-08T12:00:00;-6.26;112.2;1.13
2023-06-08T12:00:00;-6.31;112.27;1.12
2023-06-08T18:00:00;-6.21;111.8;0.91
2023-06-08T18:00:00;-6.22;112.04;0.9
2023-06-08T18:00:00;-6.26;112.2;0.96
2023-06-08T18:00:00;-6.31;112.27;0.96
2023-06-09T00:00:00;-6.21;111.8;0.78
2023-06-09T00:00:00;-6.22;112.04;0.76
2023-06-09T00:00:00;-6.26;112.2;0.87
2023-06-09T00:00:00;-6.31;112.27;0.85
2023-06-09T06:00:00;-6.21;111.8;0.65
2023-06-09T06:00:00;-6.22;112.04;0.65
2023-06-09T06:00:00;-6.26;112.2;0.77
2023-06-09T06:00:00;-6.31;112.27;0.84
2023-06-09T12:00:00;-6.21;111.8;0.58
2023-06-09T12:00:00;-6.22;112.04;0.58
2023-06-09T12:00:00;-6.26;112.2;0.7
2023-06-09T12:00:00;-6.31;112.27;0.72
2023-06-09T18:00:00;-6.21;111.8;0.57
2023-06-09T18:00:00;-6.22;112.04;0.48
2023-06-09T18:00:00;-6.26;112.2;0.63
2023-06-09T18:00:00;-6.31;112.27;0.59
2023-06-10T00:00:00;-6.21;111.8;0.5
2023-06-10T00:00:00;-6.22;112.04;0.45
2023-06-10T00:00:00;-6.26;112.2;0.59
2023-06-10T00:00:00;-6.31;112.27;0.58
2023-06-10T06:00:00;-6.21;111.8;0.38
2023-06-10T06:00:00;-6.22;112.04;0.38
2023-06-10T06:00:00;-6.26;112.2;0.51
2023-06-10T06:00:00;-6.31;112.27;0.52
2023-06-10T12:00:00;-6.21;111.8;0.35
2023-06-10T12:00:00;-6.22;112.04;0.39
2023-06-10T12:00:00;-6.26;112.2;0.45
2023-06-10T12:00:00;-6.31;112.27;0.48
2023-06-10T18:00:00;-6.21;111.8;0.45
2023-06-10T18:00:00;-6.22;112.04;0.5
2023-06-10T18:00:00;-6.26;112.2;0.52
2023-06-10T18:00:00;-6.31;112.27;0.57
2023-06-11T00:00:00;-6.21;111.8;0.45
2023-06-11T00:00:00;-6.22;112.04;0.52
2023-06-11T00:00:00;-6.26;112.2;0.62
2023-06-11T00:00:00;-6.31;112.27;0.75
2023-06-11T06:00:00;-6.21;111.8;0.47
2023-06-11T06:00:00;-6.22;112.04;0.53
2023-06-11T06:00:00;-6.26;112.2;0.71
2023-06-11T06:00:00;-6.31;112.27;0.87
2023-06-11T12:00:00;-6.21;111.8;0.76
2023-06-11T12:00:00;-6.22;112.04;0.90
2023-06-11T12:00:00;-6.26;112.2;0.94
2023-06-11T12:00:00;-6.31;112.27;1.1
2023-06-11T18:00:00;-6.21;111.8;0.98
2023-06-11T18:00:00;-6.22;112.04;1.14
2023-06-11T18:00:00;-6.26;112.2;1.18
2023-06-11T18:00:00;-6.31;112.27;1.33
2023-06-12T00:00:00;-6.21;111.8;1.16
2023-06-12T00:00:00;-6.22;112.04;1.35
2023-06-12T00:00:00;-6.26;112.2;1.43
2023-06-12T00:00:00;-6.31;112.27;1.58
2023-06-12T06:00:00;-6.21;111.8;1.25
2023-06-12T06:00:00;-6.22;112.04;1.29
2023-06-12T06:00:00;-6.26;112.2;1.56
2023-06-12T06:00:00;-6.31;112.27;1.55
2023-06-12T12:00:00;-6.21;111.8;1.31
2023-06-12T12:00:00;-6.22;112.04;1.32
2023-06-12T12:00:00;-6.26;112.2;1.42
2023-06-12T12:00:00;-6.31;112.27;1.44
2023-06-12T18:00:00;-6.21;111.8;1.22
2023-06-12T18:00:00;-6.22;112.04;1.20
2023-06-12T18:00:00;-6.26;112.2;1.32
2023-06-12T18:00:00;-6.31;112.27;1.36
2023-06-13T00:00:00;-6.21;111.8;1.04
2023-06-13T00:00:00;-6.22;112.04;1.09
2023-06-13T00:00:00;-6.26;112.2;1.27
2023-06-13T00:00:00;-6.31;112.27;1.37
2023-06-13T06:00:00;-6.21;111.8;0.96
2023-06-13T06:00:00;-6.22;112.04;1.04
2023-06-13T06:00:00;-6.26;112.2;1.24
2023-06-13T06:00:00;-6.31;112.27;1.29
2023-06-13T12:00:00;-6.21;111.8;1.13
2023-06-13T12:00:00;-6.22;112.04;1.16
2023-06-13T12:00:00;-6.26;112.2;1.26
2023-06-13T12:00:00;-6.31;112.27;1.3
2023-06-13T18:00:00;-6.21;111.8;1.1
2023-06-13T18:00:00;-6.22;112.04;1.13
2023-06-13T18:00:00;-6.26;112.2;1.28
2023-06-13T18:00:00;-6.31;112.27;1.3
2023-06-14T00:00:00;-6.21;111.8;1.04
2023-06-14T00:00:00;-6.22;112.04;1.06
2023-06-14T00:00:00;-6.26;112.2;1.23
2023-06-14T00:00:00;-6.31;112.27;1.25
2023-06-14T06:00:00;-6.21;111.8;0.95
2023-06-14T06:00:00;-6.22;112.04;1.0
2023-06-14T06:00:00;-6.26;112.2;1.24
2023-06-14T06:00:00;-6.31;112.27;1.31
2023-06-14T12:00:00;-6.21;111.8;0.95
2023-06-14T12:00:00;-6.22;112.04;0.97
2023-06-14T12:00:00;-6.26;112.2;1.1
2023-06-14T12:00:00;-6.31;112.27;1.09
2023-06-14T18:00:00;-6.21;111.8;0.85
2023-06-14T18:00:00;-6.22;112.04;0.85
2023-06-14T18:00:00;-6.26;112.2;0.96
2023-06-14T18:00:00;-6.31;112.27;1.01
2023-06-15T00:00:00;-6.21;111.8;0.81
2023-06-15T00:00:00;-6.22;112.04;0.78
2023-06-15T00:00:00;-6.26;112.2;0.94
2023-06-15T00:00:00;-6.31;112.27;0.98
2023-06-15T06:00:00;-6.21;111.8;0.7
2023-06-15T06:00:00;-6.22;112.04;0.71
2023-06-15T06:00:00;-6.26;112.2;0.89
2023-06-15T06:00:00;-6.31;112.27;0.91
2023-06-15T12:00:00;-6.21;111.8;0.74
2023-06-15T12:00:00;-6.22;112.04;0.78
2023-06-15T12:00:00;-6.26;112.2;0.84
2023-06-15T12:00:00;-6.31;112.27;0.87
2023-06-15T18:00:00;-6.21;111.8;0.82
2023-06-15T18:00:00;-6.22;112.04;0.84
2023-06-15T18:00:00;-6.26;112.2;0.84
2023-06-15T18:00:00;-6.31;112.27;0.90
2023-06-16T00:00:00;-6.21;111.8;0.78
2023-06-16T00:00:00;-6.22;112.04;0.81
2023-06-16T00:00:00;-6.26;112.2;0.9
2023-06-16T00:00:00;-6.31;112.27;0.9
2023-06-16T06:00:00;-6.21;111.8;0.75
2023-06-16T06:00:00;-6.22;112.04;0.82
2023-06-16T06:00:00;-6.26;112.2;0.85
2023-06-16T06:00:00;-6.31;112.27;0.9
2023-06-16T12:00:00;-6.21;111.8;0.7
2023-06-16T12:00:00;-6.22;112.04;0.71
2023-06-16T12:00:00;-6.26;112.2;0.76
2023-06-16T12:00:00;-6.31;112.27;0.78
2023-06-16T18:00:00;-6.21;111.8;0.63
2023-06-16T18:00:00;-6.22;112.04;0.64
2023-06-16T18:00:00;-6.26;112.2;0.66
2023-06-16T18:00:00;-6.31;112.27;0.69
2023-06-17T00:00:00;-6.21;111.8;0.68
2023-06-17T00:00:00;-6.22;112.04;0.59
2023-06-17T00:00:00;-6.26;112.2;0.75
2023-06-17T00:00:00;-6.31;112.27;0.72
2023-06-17T06:00:00;-6.21;111.8;0.64
2023-06-17T06:00:00;-6.22;112.04;0.65
2023-06-17T06:00:00;-6.26;112.2;0.78
2023-06-17T06:00:00;-6.31;112.27;0.78
2023-06-17T12:00:00;-6.21;111.8;0.78
2023-06-17T12:00:00;-6.22;112.04;0.87
2023-06-17T12:00:00;-6.26;112.2;0.85
2023-06-17T12:00:00;-6.31;112.27;0.9
2023-06-17T18:00:00;-6.21;111.8;0.81
2023-06-17T18:00:00;-6.22;112.04;0.78
2023-06-17T18:00:00;-6.26;112.2;0.83
2023-06-17T18:00:00;-6.31;112.27;0.84
2023-06-18T00:00:00;-6.21;111.8;0.71
2023-06-18T00:00:00;-6.22;112.04;0.71
2023-06-18T00:00:00;-6.26;112.2;0.78
2023-06-18T00:00:00;-6.31;112.27;0.81
2023-06-18T06:00:00;-6.21;111.8;0.71
2023-06-18T06:00:00;-6.22;112.04;0.71
2023-06-18T06:00:00;-6.26;112.2;0.79
2023-06-18T06:00:00;-6.31;112.27;0.78
2023-06-18T12:00:00;-6.21;111.8;0.71
2023-06-18T12:00:00;-6.22;112.04;0.7
2023-06-18T12:00:00;-6.26;112.2;0.74
2023-06-18T12:00:00;-6.31;112.27;0.72
2023-06-18T18:00:00;-6.21;111.8;0.64
2023-06-18T18:00:00;-6.22;112.04;0.59
2023-06-18T18:00:00;-6.26;112.2;0.62
2023-06-18T18:00:00;-6.31;112.27;0.61
2023-06-19T00:00:00;-6.21;111.8;0.53
2023-06-19T00:00:00;-6.22;112.04;0.51
2023-06-19T00:00:00;-6.26;112.2;0.52
2023-06-19T00:00:00;-6.31;112.27;0.53
2023-06-19T06:00:00;-6.21;111.8;0.47
2023-06-19T06:00:00;-6.22;112.04;0.45
2023-06-19T06:00:00;-6.26;112.2;0.48
2023-06-19T06:00:00;-6.31;112.27;0.48
2023-06-19T12:00:00;-6.21;111.8;0.42
2023-06-19T12:00:00;-6.22;112.04;0.41
2023-06-19T12:00:00;-6.26;112.2;0.41
2023-06-19T12:00:00;-6.31;112.27;0.41
2023-06-19T18:00:00;-6.21;111.8;0.41
2023-06-19T18:00:00;-6.22;112.04;0.42
2023-06-19T18:00:00;-6.26;112.2;0.38
2023-06-19T18:00:00;-6.31;112.27;0.39
2023-06-20T00:00:00;-6.21;111.8;0.39
2023-06-20T00:00:00;-6.22;112.04;0.39
2023-06-20T00:00:00;-6.26;112.2;0.38
2023-06-20T00:00:00;-6.31;112.27;0.39
2023-06-20T06:00:00;-6.21;111.8;0.32
2023-06-20T06:00:00;-6.22;112.04;0.31
2023-06-20T06:00:00;-6.26;112.2;0.35
2023-06-20T06:00:00;-6.31;112.27;0.35
